,State,Year,Employment,Share,Growth,Good_Day_Ratio,Green_Ratio,Policy_Score,Number_bill,emission_per_capita,Political_Leaning
97,Mississippi,2019,0.030328659145114095,0.09523809523809529,0.3393194706994329,0.6144578313253013,0.99,0.13333333333333333,0.03333333333333333,0.20208092828690258,0.28057651606087447
98,Mississippi,2020,0.026128091927581094,0.11904761904761912,0.2334593572778828,0.6457831325301204,0.99,0.07777777777777778,0.0,0.18630488709918244,0.28057651606087447
99,Mississippi,2021,0.028511232523479015,0.11904761904761912,0.39508506616257094,0.6650602409638555,0.986,0.03333333333333333,0.016666666666666666,0.20063885760087455,0.25988938366692105
100,Missouri,2018,0.09658861317380575,0.14285714285714285,0.0,0.5542168674698797,0.606,0.2888888888888889,0.03333333333333333,0.05594007872817895,0.24597295671280725
101,Missouri,2019,0.0970509574849973,0.14285714285714285,0.3383742911153119,0.689156626506024,0.654,0.2777777777777778,0.03333333333333333,0.053759979698086095,0.23732206687579044
102,Missouri,2020,0.08781158905484418,0.16666666666666669,0.2523629489603025,0.7373493975903616,0.67,0.25555555555555554,0.05,0.05074002346830122,0.22867117703877365
103,Missouri,2021,0.09312478973670807,0.16666666666666669,0.3752362948960303,0.669879518072289,0.592,0.17777777777777778,0.05,0.049848587017703894,0.2287569073570585
104,Montana,2018,0.010414649548650465,0.19047619047619052,0.3137996219281664,0.616867469879518,0.35,0.24444444444444446,0.0,0.1467787498963412,0.25462384654982406
105,Montana,2019,0.010389590862873563,0.16666666666666669,0.333648393194707,0.7734939759036146,0.352,0.23333333333333334,0.0,0.1548632317613674,0.25462384654982406
106,Montana,2020,0.008668016110631853,0.19047619047619052,0.2514177693761815,0.7132530120481926,0.348,0.2777777777777778,0.03333333333333333,0.10514198747025577,0.25462384654982406
107,Montana,2021,0.00949121451836315,0.19047619047619052,0.37807183364839325,0.5012048192771086,0.426,0.17777777777777778,0.0,0.12224174727614526,0.24637673699595
108,Nebraska,2018,0.027200631118779267,0.16666666666666669,0.3194706994328923,0.7566265060240966,0.384,0.13333333333333333,0.016666666666666666,0.25080567781322016,0.20271850752772325
109,Nebraska,2019,0.027424911337020817,0.16666666666666669,0.3402646502835539,0.8626506024096385,0.472,0.16666666666666666,0.03333333333333333,0.23910054581699763,0.19839306260921483
110,Nebraska,2020,0.02442907055637312,0.16666666666666669,0.2570888468809074,0.8192771084337349,0.478,0.18888888888888888,0.0,0.17538760165231837,0.19406761769070643
111,Nebraska,2021,0.026263412213783505,0.16666666666666669,0.38657844990548207,0.6867469879518073,0.484,0.13333333333333333,0.06666666666666667,0.1892251344976729,0.19514478323876255
112,Nevada,2018,0.05453094229905408,0.2619047619047619,0.31568998109640833,0.39518072289156625,0.994,0.3,0.0,0.10649244558673947,0.4016889737791097
113,Nevada,2019,0.054391237259689036,0.23809523809523808,0.332703213610586,0.6289156626506025,0.992,0.3,0.0,0.09888543733550278,0.4016889737791097
114,Nevada,2020,0.04951030971430505,0.3095238095238096,0.2618147448015123,0.5012048192771086,0.994,0.4222222222222222,0.0,0.09230533746291987,0.4016889737791097
115,Nevada,2021,0.05174121498822526,0.2619047619047619,0.37051039697542537,0.34698795180722897,0.992,0.3666666666666667,0.05,0.0938993909732992,0.39481130008643545
116,New Hampshire,2018,0.02207286809467157,0.23809523809523808,0.3166351606805293,0.8072289156626509,0.974,0.3888888888888889,0.016666666666666666,0.1883262819450081,0.3930380839420929
117,New Hampshire,2019,0.022032773821538856,0.21428571428571436,0.333648393194707,0.927710843373494,0.992,0.4222222222222222,0.11666666666666667,0.17215116157989832,0.39736352886060133
118,New Hampshire,2020,0.019687222194030497,0.28571428571428575,0.2637051039697543,0.8987951807228916,0.996,0.5000000000000001,0.06666666666666667,0.1530255564419916,0.4016889737791097
119,New Hampshire,2021,0.020799855658361385,0.28571428571428575,0.37145557655954636,0.7975903614457831,0.994,0.4,0.05,0.1529718080446653,0.40846421358285734
120,New Jersey,2018,0.09863345305419766,0.023809523809523836,0.30434782608695654,0.493975903614458,0.996,0.43333333333333335,0.06666666666666667,0.002330540987447757,0.5228014314973449
121,New Jersey,2019,0.09827823730291634,0.023809523809523836,0.33175803402646503,0.5349397590361447,0.998,0.4888888888888889,0.1,0.0020724297789961508,0.5141505416603281
122,New Jersey,2020,0.08504128208453383,0.023809523809523836,0.2183364839319471,0.7084337349397591,0.998,0.5111111111111112,0.08333333333333333,0.00152382181512221,0.5054996518233114
123,New Jersey,2021,0.09112693606680311,0.023809523809523836,0.39603024574669193,0.5879518072289156,0.998,0.5888888888888889,0.23333333333333334,0.0019758557035516287,0.5069972073629974
124,New Mexico,2018,0.013785128300546354,0.023809523809523836,0.32136105860113423,0.4457831325301205,0.932,0.25555555555555554,0.18333333333333332,0.097470995178424,0.4708960924752441
125,New Mexico,2019,0.014127813769215012,0.023809523809523836,0.3487712665406428,0.5325301204819279,0.922,0.26666666666666666,0.15,0.09844582439413871,0.4752215373937525
126,New Mexico,2020,0.011780382693287175,0.04761904761904767,0.2391304347826087,0.5879518072289156,0.93,0.3666666666666667,0.13333333333333333,0.07557458088387825,0.47954698231226095
127,New Mexico,2021,0.013468127373978284,0.07142857142857145,0.3846880907372401,0.4963855421686749,0.922,0.3333333333333333,0.08333333333333333,0.07395308265865386,0.47587097267015216
128,New York,2018,0.28419327495766544,0.09523809523809529,0.7183364839319473,0.7132530120481926,0.992,0.7444444444444446,0.16666666666666666,0.01181429890854337,0.6006594400304962
129,New York,2019,0.2903541068767138,0.11904761904761912,0.3544423440453687,0.8240963855421688,0.998,0.7777777777777779,0.43333333333333335,0.012490147521726955,0.6006594400304962
130,New York,2020,0.27883496751373404,0.14285714285714285,0.29867674858223064,0.8265060240963855,0.998,0.7666666666666667,0.15,0.010849150593980495,0.6006594400304962
131,New York,2021,0.29280678706413243,0.11904761904761912,0.3809073724007562,0.7421686746987954,0.998,0.8222222222222223,0.55,0.010070221974333346,0.5915854784260001
132,North Carolina,2018,0.19934369661191834,0.23809523809523808,0.6833648393194708,0.6313253012048192,0.96,0.3111111111111111,0.0,0.013086853109550909,0.3670854144310425
133,North Carolina,2019,0.2027398599059148,0.23809523809523808,0.3497164461247637,0.6313253012048192,0.96,0.3,0.08333333333333333,0.013119788873906777,0.37141085934955087
134,North Carolina,2020,0.17821305803172885,0.2619047619047619,0.22495274102079396,0.8650602409638553,0.972,0.32222222222222224,0.0,0.012630600346200855,0.3757363042680593
135,North Carolina,2021,0.18607667021882418,0.23809523809523808,0.3742911153119093,0.6843373493975902,0.976,0.2777777777777778,0.11666666666666667,0.012904578780768408,0.3722088779843462
136,North Dakota,2018,0.00830340311725315,0.2619047619047619,0.3062381852551985,0.7036144578313253,0.3,0.07777777777777778,0.0,0.391768830536741,0.12486049899457202
137,North Dakota,2019,0.008164323934211787,0.2619047619047619,0.3270321361058601,0.8771084337349397,0.4,0.06666666666666668,0.03333333333333333,0.3585567975570584,0.12053505407606357
138,North Dakota,2020,0.006408919110419475,0.21428571428571436,0.23818525519848774,0.9253012048192772,0.406,0.07777777777777778,0.0,0.3449450193298016,0.11620960915755518
139,North Dakota,2021,0.00707800274775359,0.21428571428571436,0.3752362948960303,0.5590361445783134,0.424,0.05555555555555556,0.0,0.3645662987526292,0.10293144485561645
140,Ohio,2018,0.202300068975757,0.19047619047619052,0.7353497164461249,0.5493975903614459,0.92,0.3,0.05,0.07953275363297695,0.3497836347570089
141,Ohio,2019,0.20587477986960387,0.19047619047619052,0.3506616257088847,0.5975903614457831,0.944,0.26666666666666666,0.21666666666666667,0.07298442360219483,0.3541090796755173
142,Ohio,2020,0.1852929402279019,0.19047619047619052,0.2438563327032136,0.7108433734939759,0.946,0.21111111111111114,0.016666666666666666,0.06828084978772572,0.3584345245940257
143,Ohio,2021,0.19813897017503304,0.21428571428571436,0.39697542533081287,0.5542168674698797,0.948,0.044444444444444446,0.2,0.07026667820013191,0.33202145472584926
144,Oklahoma,2018,0.03348174773667425,0.0,0.31096408317580343,0.5156626506024098,0.972,0.2,0.016666666666666666,0.11938822567239545,0.11620960915755518
145,Oklahoma,2019,0.03367407733178467,0.0,0.3393194706994329,0.6361445783132531,0.986,0.2222222222222222,0.0,0.1061380860918651,0.12053505407606357
146,Oklahoma,2020,0.02872548964329949,0.023809523809523836,0.22495274102079396,0.6457831325301204,0.988,0.21111111111111114,0.0,0.09115035200953668,0.12486049899457202
147,Oklahoma,2021,0.03148827881993193,0.023809523809523836,0.40359168241965976,0.4481927710843374,0.972,0.06666666666666668,0.016666666666666666,0.09230761032819279,0.10812729905507634
148,Oregon,2018,0.0979418160358298,0.35714285714285726,0.3119092627599244,0.5349397590361447,0.992,0.7333333333333334,0.2,0.02493396924780978,0.48819787214927773
149,Oregon,2019,0.0972971652279489,0.35714285714285726,0.3289224952741021,0.6433734939759037,0.99,0.6666666666666667,0.21666666666666667,0.02940474247017384,0.47954698231226095
150,Oregon,2020,0.08890166913814133,0.3809523809523811,0.25992438563327036,0.5614457831325304,0.992,0.6666666666666667,0.11666666666666667,0.02342324139819219,0.4708960924752441
151,Oregon,2021,0.09213244097122376,0.3809523809523811,0.37712665406427226,0.6048192771084338,1.0,0.6555555555555557,0.4,0.022063682937810015,0.4864873317018044
152,Pennsylvania,2018,0.1645563599594791,0.04761904761904767,0.3289224952741021,0.527710843373494,0.956,0.43333333333333335,0.08333333333333333,0.07222487937517895,0.4016889737791097
153,Pennsylvania,2019,0.167295342162982,0.04761904761904767,0.3497164461247637,0.5999999999999999,0.972,0.4777777777777778,0.25,0.07305484931928438,0.4016889737791097
154,Pennsylvania,2020,0.15498871391224103,0.09523809523809529,0.2684310018903592,0.7132530120481926,0.984,0.4444444444444445,0.08333333333333333,0.05892092358467531,0.4016889737791097
155,Pennsylvania,2021,0.1652505022825901,0.09523809523809529,0.38185255198487716,0.5132530120481928,0.982,0.3666666666666667,0.3833333333333333,0.06388529476503717,0.3931775362862656
156,Rhode Island,2018,0.022821516301395874,0.4523809523809525,0.27882797731569,0.6771084337349396,0.998,0.8666666666666667,0.05,0.02683665139715351,0.6352629993785635
157,Rhode Island,2019,0.021765892145973,0.42857142857142866,0.30340264650283555,0.7469879518072289,1.0,0.8555555555555556,0.03333333333333333,0.02440294251678511,0.6266121095415466
158,Rhode Island,2020,0.01696390143420709,0.4523809523809525,0.18714555765595464,0.7710843373493979,1.0,0.8333333333333334,0.05,0.026372070044158244,0.6179612197045298
159,Rhode Island,2021,0.017781461496679953,0.42857142857142866,0.3638941398865785,0.6939759036144579,1.0,0.688888888888889,0.06666666666666667,0.027469150971575117,0.616523052523575
160,South Carolina,2018,0.07857973841836897,0.19047619047619052,0.31001890359168244,0.7590361445783134,0.952,0.17777777777777778,0.06666666666666667,0.05992628915697394,0.26327473638684085
161,South Carolina,2019,0.07833353067541737,0.19047619047619052,0.33175803402646503,0.7277108433734942,0.966,0.18888888888888888,0.0,0.05321792222092343,0.26760018130534924
162,South Carolina,2020,0.06961476945745962,0.21428571428571436,0.2400756143667297,0.8578313253012051,0.97,0.2,0.0,0.04738338249594777,0.27192562622385763
